UML ID;Group Name;Parent Company;Mill Name;RSPO Status;RSPO Type;Date RSPO Certification Status;Latitude;Longitude;GPS coordinates;ISO;Country;Province;District;Confidence level;Alternative name
PO1000007541;UNKNOWN;GRUTI LESTARI PRATAMA;GRUTI LESTARI PRATAMA;Not RSPO Certified;;07/10/2024;0,51375;99,271329;0.51375, 99.271329;IDN;Indonesia;Sumatera Utara;Mandailing Natal;1-Fully Verified;
PO1000007545;GRUPO PALMAS / PALMAS DEL ESPINO;INDUSTRIAS DEL SHANUSI S.A.;INDUSTRIAS DEL SHANUSI;Not RSPO Certified;;07/10/2024;-6,121496;-76,17145;-6.121496, -76.17145;PER;Peru;Loreto;Alto Amazonas;2-High Confidence;
PO1000007546;SUPERVENTURE;KARYA INDORATA PERSADA;KARYA INDORATA PERSADA;Not RSPO Certified;;07/10/2024;0,113361;101,2356;0.113361, 101.2356;IDN;Indonesia;Riau;Kampar;1-Fully Verified;
PO1000007547;INCASI RAYA (GUNAS);AGRO SUKSES LESTARI;AGRO SUKSES LESTARI;Not RSPO Certified;;07/10/2024;0,2295;111,6659;0.2295, 111.6659;IDN;Indonesia;Kalimantan Barat;Sintang;1-Fully Verified;
PO1000007548;MUSIM MAS;INDOMAKMUR SAWIT BERJAYA;INDOMAKMUR SAWIT BERJAYA;Not RSPO Certified;;07/10/2024;0,93491;100,351975;0.93491, 100.351975;IDN;Indonesia;Riau;Rokan Hulu;1-Fully Verified;
PO1000007549;GCCP RESOURCES;ARJUNA UTAMA SAWIT;ARJUNA UTAMA SAWIT;Not RSPO Certified;;07/10/2024;-2,253034;113,379145;-2.253034, 113.379145;IDN;Indonesia;Kalimantan Tengah;Katingan;1-Fully Verified;
PO1000007550;KUALA LUMPUR KEPONG (KLK);KARYA MAKMUR ABADI;KARYA MAKMUR ABADI;RSPO Certified;RSPO Certified, IP, MB;07/10/2024;-2,042261;112,489969;-2.0422611, 112.4899694;IDN;Indonesia;Kalimantan Tengah;Kotawaringin Timur;1-Fully Verified;
PO1000007552;DANEC;PALMERAS DE LOS ANDES QUININDE;PALMERAS DE LOS ANDES QUININDE;Not RSPO Certified;;07/10/2024;0,260694;-79,362389;0.260694, -79.362389;ECU;Ecuador;Esmeraldas;Quinindé;1-Fully Verified;
PO1000007553;AGROSUBUR;KARYA DEWI PUTRA;KATINGAN CENTRAL;Not RSPO Certified;;07/10/2024;-1,438169;112,874141;-1.438169, 112.874141;IDN;Indonesia;Kalimantan Tengah;Katingan;1-Fully Verified;
PO1000007559;PTPN III;PERKEBUNAN NUSANTARA VI;PINANG TINGGI;Not RSPO Certified;;07/10/2024;-1,962553;103,4007;-1.962553, 103.4007;IDN;Indonesia;Jambi;Muaro Jambi;1-Fully Verified;
PO1000007560;KENSO TIMUR SDN BHD;KEMABONG SDN BHD;SAPANG PALM OIL MILL;Not RSPO Certified;;07/10/2024;4,57883;118,31783;4.57883, 118.31783;MYS;Malaysia;Sabah;Semporna;1-Fully Verified;
PO1000007561;CT AGRO;KUTAI AGRO LESTARI;KUTAI AGRO LESTARI;Not RSPO Certified;;07/10/2024;-0,642833;115,7388;-0.642833, 115.7388;IDN;Indonesia;Kalimantan Timur;Kutai Barat;1-Fully Verified;
PO1000007564;GRUPO LA JOYA;EXTRACTORA LA JOYA CIA LTDA;LA JOYA;Not RSPO Certified;;07/10/2024;-0,072;-79,427202;-0.072, -79.427202;ECU;Ecuador;Santo Domingo de los Tsachilas;La Concordia;1-Fully Verified;
PO1000007565;LA FABRIL;EXTRACTORA AGRICOLA RIO MANSO;PROVASA;Not RSPO Certified;;07/10/2024;0,49036;-79,38585;0.49036, -79.38585;ECU;Ecuador;Esmeraldas;Quinindé;1-Fully Verified;
PO1000007566;UNKNOWN;KENCANA PERMATA NUSANTARA;KENCANA PERMATA NUSANTARA;Not RSPO Certified;;07/10/2024;3,45222;98,698611;3.45222, 98.698611;IDN;Indonesia;Sumatera Utara;Deli Serdang;1-Fully Verified;
PO1000007567;UNKNOWN;LANGGAK INTI LESTARI;LANGGAK INTI LESTARI;Not RSPO Certified;;07/10/2024;0,634917;100,591778;0.634917, 100.591778;IDN;Indonesia;Riau;Rokan Hulu;1-Fully Verified;
PO1000007568;SUPERVENTURE;CAHAYA SAWIT LESTARI;CAHAYA SAWIT LESTARI;Not RSPO Certified;;07/10/2024;-3,804606;102,397516;-3.804606, 102.397516;IDN;Indonesia;Bengkulu;Bengkulu Tengah;1-Fully Verified;
PO1000007569;UNKNOWN;KENCANA UTAMA SEJATI;KENCANA UTAMA SEJATI;Not RSPO Certified;;07/10/2024;1,068972;100,1172;1.068972, 100.1172;IDN;Indonesia;Sumatera Utara;Padang Lawas;1-Fully Verified;
PO1000007570;QL RESOURCES;QL PLANTATION SDN BHD;QL MILL 2;Not RSPO Certified;;07/10/2024;4,828936;118,10409;4.828936, 118.10409;MYS;Malaysia;Sabah;Kunak;1-Fully Verified;
PO1000007571;FIRST RESOURCES;LIMPAH SEJAHTERA;LIMPAH SEJAHTERA;RSPO Certified;RSPO Certified, MB;07/10/2024;-1,716225;110,354369;-1.716225, 110.354369;IDN;Indonesia;Kalimantan Barat;Ketapang;1-Fully Verified;
PO1000007572;UNKNOWN;RAJA MARGA;RAJA MARGA;Not RSPO Certified;;07/10/2024;3,98547;96,627139;3.98547, 96.627139;IDN;Indonesia;Aceh;Nagan Raya;1-Fully Verified;
PO1000007577;UNKNOWN;RAUB MINING & DEVELOPMENT COMPANY SDN BHD;RAUB;Not RSPO Certified;;07/10/2024;3,84332;101,85549;3.84332, 101.85549;MYS;Malaysia;Pahang;Raub;1-Fully Verified;
PO1000007579;BELL GROUP;BELL-KSL SDN BHD;BELL-KSL;Not RSPO Certified;;07/10/2024;2,468325;101,993762;2.468325, 101.993762;MYS;Malaysia;Negeri Sembilan;Port Dickson;1-Fully Verified;
PO1000007580;DELLOYD;REBINMAS JAYA;REBINMAS JAYA;Not RSPO Certified;;07/10/2024;-2,733417;107,901472;-2.733417, 107.901472;IDN;Indonesia;Bangka Belitung;Belitung;1-Fully Verified;
PO1000007581;DUPONT & LEOSK ENTERPRISES;MILIK MESTIKA SDN BHD;MILIK MESTIKA;Not RSPO Certified;;07/10/2024;2,401573;102,667208;2.401573, 102.667208;MYS;Malaysia;Johor;Ledang;1-Fully Verified;
PO1000007582;NBPOL;NEW BRITAIN PALM OIL;KUMBANGO;RSPO Certified;RSPO Certified, IP;07/10/2024;-5,591861;150,2128;-5.591861, 150.2128;PNG;Papua New Guinea;West New Britain;Talasea;1-Fully Verified;
PO1000007585;PTPN III;PERKEBUNAN NUSANTARA II;KWALA SAWIT;RSPO Certified;RSPO Certified, MB;07/10/2024;3,69194;98,153056;3.69194, 98.153056;IDN;Indonesia;Sumatera Utara;Langkat;1-Fully Verified;PADANG TUALANG UNIT - KWALA SAWIT MILL
PO1000007586;PTPN III;PERKEBUNAN NUSANTARA XIII;KEBUN RIMBA BELIAN;RSPO Certified;RSPO Certified, MB;07/10/2024;-0,02874;110,454143;-0.02874, 110.454143;IDN;Indonesia;Kalimantan Barat;Sanggau;1-Fully Verified;
PO1000007587;MULTI PRIMA ENTAKAI;PERMATA HIJAU SARANA;SERARAS;Not RSPO Certified;;07/10/2024;0,044667;111,0251;0.044667, 111.0251;IDN;Indonesia;Kalimantan Barat;Sekadau;1-Fully Verified;
PO1000007589;UNKNOWN;RIMBO PANJANG SUMBER MAKMUR;RIMBO PANJANG SUMBER MAKMUR;Not RSPO Certified;;07/10/2024;-0,02709;100,002981;-0.02709, 100.002981;IDN;Indonesia;Sumatera Barat;Pasaman Barat;1-Fully Verified;
PO1000007590;UNKNOWN;RIAU AGRI;RIAU AGRI;Not RSPO Certified;;07/10/2024;-0,64075;102,794783;-0.64075, 102.794783;IDN;Indonesia;Riau;Indragiri Hilir;2-High Confidence;
PO1000007591;UNKNOWN;ROHUL PALMINDO;ROHUL PALMINDO;Not RSPO Certified;;07/10/2024;0,986753;100,73253;0.986753, 100.73253;IDN;Indonesia;Riau;Rokan Hulu;1-Fully Verified;
PO1000007593;SARAWAK OIL PALMS BERHAD;SARAWAK OIL PALMS BHD;SARAWAK OIL PALMS ;Not RSPO Certified;;07/10/2024;4,136427;113,977079;4.136427, 113.977079;MYS;Malaysia;Sarawak;Miri;1-Fully Verified;LAMBIR
PO1000007594;UNKNOWN;SARI BUAH SAWIT;SARI BUAH SAWIT;Not RSPO Certified;;07/10/2024;-0,049639;99,883139;-0.049639, 99.883139;IDN;Indonesia;Sumatera Barat;Pasaman Barat;1-Fully Verified;
PO1000007595;UNKNOWN;SEBANGA MULTI SAWIT;SEBANGA MULTI SAWIT;Not RSPO Certified;;07/10/2024;1,255978;101,28869;1.255978, 101.28869;IDN;Indonesia;Riau;Bengkalis;1-Fully Verified;
PO1000007596;ASTRA AGRO LESTARI;SARI LEMBAH SUBUR;SARI LEMBAH SUBUR 2;Not RSPO Certified;;07/10/2024;-0,002078;102,196417;-0.002078, 102.196417;IDN;Indonesia;Riau;Pelalawan;1-Fully Verified;
PO1000007598;SINAR JAYA AGRO INVESTAMA (SJAI);SINAR JAYA INTI MULYA;SINAR JAYA INTI MULYA (KT);Not RSPO Certified;;07/10/2024;-2,487427;113,007276;-2.487427, 113.007276;IDN;Indonesia;Kalimantan Tengah;Kotawaringin Timur;1-Fully Verified;
PO1000007599;TSANI HUTANI ABADI (THA);KRUING LESTARI JAYA;SUNGAI PERAK;Not RSPO Certified;;07/10/2024;-0,66144;115,58972;-0.66144, 115.58972;IDN;Indonesia;Kalimantan Timur;Kutai Barat;1-Fully Verified;
PO1000007600;UNKNOWN;SAWIT JUJUHAN ABADI;SAWIT JUJUHAN ABADI;Not RSPO Certified;;07/10/2024;-1,24208;101,746139;-1.24208, 101.7461389;IDN;Indonesia;Jambi;Bungo;1-Fully Verified;
PO1000007601;NG CHIN SIU & SONS GROUP;KILANG MINYAK KELAPA SAWIT LUM SDN BHD;LUM;Not RSPO Certified;;07/10/2024;2,74357;102,938817;2.74357, 102.938817;MYS;Malaysia;Pahang;Rompin;1-Fully Verified;
PO1000007602;SINAR MAS;SAWITA KARYA MANUNGGUL;SAWITA;RSPO Certified;RSPO Certified, MB;07/10/2024;-2,546639;116,140667;-2.546639, 116.140667;IDN;Indonesia;Kalimantan Selatan;Kota Baru;1-Fully Verified;
PO1000007603;KUALA LUMPUR KEPONG (KLK);SATU SEMBILAN DELAPAN;SATU SEMBILAN DELAPAN;RSPO Certified;RSPO Certified, IP, MB;07/10/2024;2,14256;117,298381;2.14256, 117.298381;IDN;Indonesia;Kalimantan Timur;Berau;1-Fully Verified;SEGAH
PO1000007604;PTPN III;PERKEBUNAN NUSANTARA V;SUNGAI GALUH;RSPO Certified;RSPO Certified, MB;07/10/2024;0,546917;101,2291;0.546917, 101.2291;IDN;Indonesia;Riau;Kampar;1-Fully Verified;
PO1000007605;PTPN III;PERKEBUNAN NUSANTARA V;SEI GARO;RSPO Certified;RSPO Certified, MB;07/10/2024;0,644016;101,1097;0.644016, 101.1097;IDN;Indonesia;Riau;Kampar;1-Fully Verified;
PO1000007609;DHARMA AGUNG WIJAYA (DAW);SENTOSA BUMI WIJAYA;BENKAYANG;Not RSPO Certified;;07/10/2024;1,04422;109,579528;1.04422, 109.579528;IDN;Indonesia;Kalimantan Barat;Bengkayang;1-Fully Verified;
PO1000007610;SINAR JAYA AGRO INVESTAMA (SJAI);SERASAN SEKUNDANG SAWITMAS;SERASAN SEKUNDANG SAWITMAS;Not RSPO Certified;;07/10/2024;-3,89291;104,095605;-3.89291, 104.0956053;IDN;Indonesia;Sumatera Selatan;Muara Enim;1-Fully Verified;
PO1000007611;LA FABRIL;EXTRACTORA AGRICOLA RIO MANSO;TYSAISA;Not RSPO Certified;;07/10/2024;0,05827;-79,409608;0.05827, -79.409608;ECU;Ecuador;Esmeraldas;Quinindé;1-Fully Verified;
PO1000007612;SERI ULU LANGAT PALM OIL MILL SDN BHD;SERI LANGAT PALM OIL MILL SDN BHD;SERI LANGAT;Not RSPO Certified;;07/10/2024;2,863792;101,512812;2.863792, 101.512812;MYS;Malaysia;Selangor;Kuala Langat;1-Fully Verified;
PO1000007613;SALIM GROUP;MENTARI SUBUR ABADI;MUARA MERANG;Not RSPO Certified;;07/10/2024;-2,143618;104,198207;-2.143618, 104.198207;IDN;Indonesia;Sumatera Selatan;Musi Banyuasin;1-Fully Verified;
PO1000007616;INCASI RAYA (GUNAS);SUMATERA JAYA AGRO LESTARI;SUMATERA JAYA AGRO LESTARI;Not RSPO Certified;;07/10/2024;-0,41106;110,18269;-0.41106, 110.18269;IDN;Indonesia;Kalimantan Barat;Sanggau;1-Fully Verified;
PO1000007618;AGRINDO;KALIMANTAN RIA SEJAHTERA;SONDAI MUARA;Not RSPO Certified;;07/10/2024;-1,179982;114,03198;-1.179982, 114.03198;IDN;Indonesia;Kalimantan Tengah;Kapuas;1-Fully Verified;
PO1000007619;PTPN III;PERKEBUNAN NUSANTARA VI;AUR GADING;RSPO Certified;RSPO Certified, MB;07/10/2024;-1,8627;103,0207;-1.8627, 103.0207;IDN;Indonesia;Jambi;Batang Hari;1-Fully Verified;
PO1000007621;ZTE AGRIBUSINESS;SINAR CITRA CEMERLANG;CEMPAKA SAKTI;Not RSPO Certified;;07/10/2024;-2,133;112,906;-2.133, 112.906;IDN;Indonesia;Kalimantan Tengah;Kotawaringin Timur;1-Fully Verified;
PO1000007622;TOBA BARA;PERKEBUNAN KALTIM UTAMA I;PERKEBUNAN KALTIM UTAMA I;Not RSPO Certified;;07/10/2024;-0,728455;117,185481;-0.728455, 117.185481;IDN;Indonesia;Kalimantan Timur;Kutai Kartanegara;1-Fully Verified;
PO1000007623;CAHAYA TIARA PLANTATION;CAHAYA ANUGERAH PLANTATION;FELIZA;Not RSPO Certified;;07/10/2024;-0,091583;117,028639;-0.091583, 117.028639;IDN;Indonesia;Kalimantan Timur;Kutai Kartanegara;1-Fully Verified;
PO1000007624;RUCHI SOYA;RUCHI SOYA INDUSTRIES;RUCHI SOYA;Not RSPO Certified;;07/10/2024;16,59829;80,900442;16.59829, 80.900442;IND;India;Andhra Pradesh;Krishna;1-Fully Verified;AMPAPURAM
PO1000007625;UNKNOWN;RUNDING PUTRA PERSADA;RUNDING PUTRA PERSADA;Not RSPO Certified;;07/10/2024;2,46267;97,939611;2.46267, 97.939611;IDN;Indonesia;Aceh;Aceh Singkil;1-Fully Verified;
PO1000007626;SINAR MAS;ADITUNGGAL MAHAJAYA;SAKO;Not RSPO Certified;;07/10/2024;-2,0356;112,2387;-2.0356, 112.2387;IDN;Indonesia;Kalimantan Tengah;Seruyan;1-Fully Verified;
PO1000007627;ANGLO-EASTERN PLANTATION (AEP);SAWIT GRAHA MANUNGGAL;SAWIT GRAHA MANUNGGAL;Not RSPO Certified;;07/10/2024;-2,07272;115,06854;-2.07272, 115.06854;IDN;Indonesia;Kalimantan Tengah;Barito Timur;1-Fully Verified;
PO1000007628;UNKNOWN;BINAKARYA ERAMANDIRI;MANGSANG;Not RSPO Certified;;07/10/2024;-2,173;103,987;-2.173, 103.987;IDN;Indonesia;Sumatera Selatan;Musi Banyuasin;1-Fully Verified;
PO1000007629;ADIMULIA;SURYA AGROLIKA REKSA;SURYA AGROLIKA REKSA 2;Not RSPO Certified;;07/10/2024;-0,20561;101,318944;-0.20561, 101.318944;IDN;Indonesia;Riau;Kuantan Singingi;1-Fully Verified;
PO1000007630;FIRST RESOURCES;PERDANA INTISAWIT PERKASA;PERDANA INTI SAWIT PERKASA 2;Not RSPO Certified;;07/10/2024;1,167333;100,704778;1.167333, 100.704778;IDN;Indonesia;Riau;Rokan Hulu;1-Fully Verified;
PO1000007632;UNKNOWN;SRI OIL EXTRACTION LTD;SRI OIL EXTRACTION LTD;Not RSPO Certified;;07/10/2024;6,179806;-1,154861;6.179806, -1.154861;GHA;Ghana;Eastern;Birim North;1-Fully Verified;
PO1000007634;MAKIN;SURYA INTI SAWIT KAHURIPAN;KASAI;Not RSPO Certified;;07/10/2024;-1,906806;112,8329;-1.906806, 112.8329;IDN;Indonesia;Kalimantan Tengah;Kotawaringin Timur;1-Fully Verified;
PO1000007635;SUMBER TANI AGUNG (STA);TANTAHAN PENDUHUP ASI;TANTAHAN PANDUHUP ASI;Not RSPO Certified;;07/10/2024;-1,42146;113,401079;-1.42146, 113.401079;IDN;Indonesia;Kalimantan Tengah;Gunung Mas;1-Fully Verified;
PO1000007637;TUDUNG;BUMI MEKAR TANI;BUMI MEKAR TANI;Not RSPO Certified;;07/10/2024;-2,49479;102,87414;-2.49479, 102.87414;IDN;Indonesia;Sumatera Selatan;Musi Rawas;1-Fully Verified;
PO1000007638;CHELLAM PLANTATIONS;KUTAI BALIAN NAULI;KUTAI BALIAN NAULI;Not RSPO Certified;;07/10/2024;0,75;117,35;0.75, 117.35;IDN;Indonesia;Kalimantan Timur;Kutai Timur;1-Fully Verified;
PO1000007639;UNKNOWN;EXTRACTORA SAN SEBASTIANO S.A.S.;EXTRACTORA SAN SEBASTIANO S.A.S.;RSPO Certified;RSPO Certified, MB;07/10/2024;4,10167;-71,91972;4.10167, -71.91972;COL;Colombia;Meta;Puerto Gaitán;1-Fully Verified;
PO1000007640;UNKNOWN;BANYUASIN NUSANTARA SEJAHTERA;BANYUASIN NUSANTARA SEJAHTERA;Not RSPO Certified;;07/10/2024;-2,87834;104,727277;-2.87834, 104.727277;IDN;Indonesia;Sumatera Selatan;Palembang;1-Fully Verified;
PO1000007641;UNKNOWN;TASMA PUJA;BATANG CENAKU;Not RSPO Certified;;07/10/2024;-0,814667;102,19;-0.814667, 102.19;IDN;Indonesia;Riau;Indragiri Hulu;1-Fully Verified;
PO1000007642;LYMAN AGRO;BONTI PERMAI JAYA;BONTI PERMAI JAYA;Not RSPO Certified;;07/10/2024;0,214933;111,54985;0.214933, 111.54985;IDN;Indonesia;Kalimantan Barat;Sintang;1-Fully Verified;
PO1000007644;THAI EASTERN GROUP;EASTERN PALM OIL;EASTERN PALM OIL;RSPO Certified;RSPO Certified, IP, MB;07/10/2024;13,075096;101,396118;13.075096, 101.396118;THA;Thailand;Chon Buri;Nong Yai;1-Fully Verified;
PO1000007645;UNKNOWN;ORGANIC CROPS S.A.;EXTRACTORA Y PROCESADORA DE ACEITES EPACEM SA;Not RSPO Certified;;07/10/2024;-0,20153;-79,190056;-0.20153, -79.190056;ECU;Ecuador;Santo Domingo de los Tsachilas;Santo Domingo;1-Fully Verified;
PO1000007646;UNKNOWN;GLOBAL SAWIT SEMESTA;SUBULUSSALAM;Not RSPO Certified;;07/10/2024;2,62;98,03;2.62, 98.03;IDN;Indonesia;Aceh;Subulussalam;1-Fully Verified;
PO1000007648;GENTING PLANTATIONS;DWIE WARNA KARYA;DWIE WARNA KARYA;Not RSPO Certified;;07/10/2024;-0,84194;114,08;-0.84194, 114.08;IDN;Indonesia;Kalimantan Tengah;Kapuas;1-Fully Verified;
PO1000007649;UNKNOWN;GRASAS EL PUERTO;GRASAS EL PUERTO;Not RSPO Certified;;07/10/2024;8,89166;-71,972073;8.89166, -71.972073;VEN;Venezuela;Zulia;Colón;1-Fully Verified;
PO1000007651;SUNGAI BUDI;AGRO BUMI MAS;PKS 3 HANAKAU;Not RSPO Certified;;07/10/2024;-4,572833;104,755306;-4.572833, 104.755306;IDN;Indonesia;Lampung;Lampung Utara;2-High Confidence;
PO1000007652;SUPERVENTURE;BERKAT SAWIT SEJAHTERA;BERKAT SAWIT SEJAHTERA;Not RSPO Certified;;07/10/2024;-0,71;102,66;-0.71, 102.66;IDN;Indonesia;Riau;Indragiri Hilir;1-Fully Verified;
PO1000007653;UNKNOWN;JAYA GEMILANG SUKSES;JAYA GEMILANG SUKSES;Not RSPO Certified;;07/10/2024;1,59869;100,905222;1.59869, 100.905222;IDN;Indonesia;Riau;Rokan Hilir;1-Fully Verified;
PO1000007654;GLENEALY PLANTATIONS SDN BHD;SAMLING PLANTATION SDN BHD;JELALONG;Not RSPO Certified;;07/10/2024;3,37903;113,999472;3.37903, 113.999472;MYS;Malaysia;Sarawak;Bintulu;1-Fully Verified;
PO1000007656;JERNIH KEMBOJA SDN BHD;JERNIH KEMBOJA SDN BHD;JERNIH KEMBOJA;Not RSPO Certified;;07/10/2024;2,488822;102,936831;2.488822, 102.936831;MYS;Malaysia;Johor;Segamat;1-Fully Verified;
PO1000007657;YAYASAN SABAH GROUP;SABAH SOFTWOODS BHD;KAPILIT;Not RSPO Certified;;07/10/2024;4,504889;117,528747;4.504889, 117.528747;MYS;Malaysia;Sabah;Tawau;1-Fully Verified;
PO1000007658;EAGLE HIGH PLANTATIONS;ARRTU PLANTATION;KELAMPAI;Not RSPO Certified;;07/10/2024;-1,93485;110,49413;-1.93485, 110.49413;IDN;Indonesia;Kalimantan Barat;Ketapang;1-Fully Verified;
PO1000007660;UNKNOWN;MULTI PERKASA SEJAHTERA;MULTI PERKASA SEJAHTERA;Not RSPO Certified;;07/10/2024;0,35656;109,97425;0.35656, 109.97425;IDN;Indonesia;Kalimantan Barat;Landak;1-Fully Verified;
PO1000007661;UNKNOWN;MUSTIKA AGUNG SARANA SEJAHTERA;MUSTIKA AGUNG SARANA SEJAHTERA;Not RSPO Certified;;07/10/2024;1,75;100,933333;1.75, 100.933333;IDN;Indonesia;Riau;Rokan Hilir;1-Fully Verified;
PO1000007662;UNKNOWN;MUTIARA NUSA AGRO SEJAHTERA;MUTIARANUSA AGRO SEJAHTERA;Not RSPO Certified;;07/10/2024;2,26924;99,767917;2.26924, 99.767917;IDN;Indonesia;Sumatera Utara;Labuhanbatu Utara;1-Fully Verified;
PO1000007666;CI TOP;CI TOP S.A;EXTRACTORA SAN FERNANDO, S.A.;Not RSPO Certified;;07/10/2024;7,25333;-73,566361;7.25333, -73.566361;COL;Colombia;Santander;Sabana de Torres;1-Fully Verified;
PO1000007667;UNKNOWN;OLEAGINOSAS SAN MARCOS LTDA;OLEAGINOSAS SAN MARCOS LTDA;RSPO Certified;RSPO Certified, IP, MB;07/10/2024;3,733154;-73,341972;3.733154, -73.341972;COL;Colombia;Meta;San Carlos de Guaroa;2-High Confidence;
PO1000007670;UNKNOWN;GODREJ AGROVET LTD;POTHAPALLI;Not RSPO Certified;;07/10/2024;17,003407;81,26;17.003407, 81.26;IND;India;Andhra Pradesh;West Godavari;1-Fully Verified;
PO1000007671;LA FABRIL;EXTRACTORA AGRICOLA RIO MANSO;EXTRACTORA AGRICOLA RIO MANSO-SAN CARLOS;Not RSPO Certified;;07/10/2024;-0,54141;-79,37048;-0.54141, -79.37048;ECU;Ecuador;Los Rios;Buena Fé;1-Fully Verified;
PO1000007672;MANDHALA CIPTA PURMONO;SABAN SAWIT SUBUR;SEMPIDAN;Not RSPO Certified;;07/10/2024;-0,03424;110,06648;-0.03424, 110.066480;IDN;Indonesia;Kalimantan Barat;Sanggau;1-Fully Verified;
PO1000007673;MUSIM MAS;SARANA ESA CITA;SARANA ESA CITA;RSPO Certified;RSPO Certified, MB;07/10/2024;1,358028;109,383631;1.358028, 109.383631;IDN;Indonesia;Kalimantan Barat;Sambas;1-Fully Verified;
PO1000007706;UNKNOWN;SUKSOMBOON VEGETABLE OIL COMPANY LTD;SUKSOMBOON PALM OIL CO,.LTD;RSPO Certified;RSPO Certified, MB;07/10/2024;13,157528;101,334167;13.157528, 101.334167;THA;Thailand;Chon Buri;Nong Yai;1-Fully Verified;
PO1000007758;GENTING PLANTATIONS;GENTING SDC SDN BHD;GENTING TRUSHIDUP;RSPO Certified;RSPO Certified, MB;07/10/2024;5,563278;117,979556;5.563278, 117.979556;MYS;Malaysia;Sabah;Sandakan;1-Fully Verified;
PO1000007786;TSH RESOURCES;TSH PLANTATION MANAGEMENT SDN BHD;KUNAK;Not RSPO Certified;;07/10/2024;4,467324;118,185165;4.467324, 118.185165;MYS;Malaysia;Sabah;Tawau;1-Fully Verified;
PO1000007798;LAM SOON (M) BERHAD;LAM SOON PLANTATIONS SDN BHD;DARA LAM SOON SDN.BHD;RSPO Certified;RSPO Certified, IP;07/10/2024;3,157017;103,163633;3.1570167, 103.16363333;MYS;Malaysia;Pahang;Pekan;1-Fully Verified;
PO1000007943;UNKNOWN;INDUSTRIAS OLEANA S.A.;EXTRACTORA SAN LORENZO S.A.;Not RSPO Certified;;07/10/2024;1,193786;-78,761213;1.193786, -78.761213;ECU;Ecuador;Esmeraldas;San Lorenzo;1-Fully Verified;
PO1000007945;KRETAM HOLDINGS BERHAD;SYARIKAT KRETAM MILL SDN BHD;SILIMPOPON;RSPO Certified;RSPO Certified, MB;07/10/2024;4,3253;117,47736;4.3253, 117.47736;MYS;Malaysia;Sabah;Tawau;1-Fully Verified;
PO1000007953;UNKNOWN;ACEITES Y GRASAS DEL CATATUMBO S.A.S.;ACEITES Y GRASAS DEL CATATUMBO SAS;Not RSPO Certified;;07/10/2024;8,502247;-72,639977;8.502247, -72.639977;COL;Colombia;Norte de Santander;Tibú;1-Fully Verified;
PO1000007984;WILMAR GROUP;MUSTIKA SEMBULUH;MUSTIKA SEMBULUH 2;RSPO Certified;RSPO Certified, MB;07/10/2024;-2,4571;112,49973;-2.4571, 112.49973;IDN;Indonesia;Kalimantan Tengah;Kotawaringin Timur;1-Fully Verified;
PO1000008053;DANEC;PALMERAS DEL ECUADOR;PALMERAS DEL ECUADOR;RSPO Certified;RSPO Certified, MB;07/10/2024;-0,285183;-76,565847;-0.285183, -76.565847;ECU;Ecuador;Sucumbios;Shushufindi;1-Fully Verified;
PO1000008054;DANEC;PALMERAS DE LOS ANDES SAN LORENZO;PALMERAS DE LOS ANDES SAN LORENZO;RSPO Certified;RSPO Certified, MB;07/10/2024;1,251277;-78,741666;1.251277, -78.741666;ECU;Ecuador;Esmeraldas;San Lorenzo;1-Fully Verified;
PO1000008074;PTPN III;PERKEBUNAN NUSANTARA V;SEI TAPUNG;RSPO Certified;RSPO Certified, MB;07/10/2024;0,598976;100,618965;0.598976, 100.618965;IDN;Indonesia;Riau;Rokan Hulu;1-Fully Verified;
PO1000008095;KUALA LUMPUR KEPONG (KLK);MULIA AGRO PERMAI;MULIA AGRO PERMAI;RSPO Certified;RSPO Certified, MB;07/10/2024;-2,43264;112,75315;-2.43264, 112.75315;IDN;Indonesia;Kalimantan Tengah;Kotawaringin Timur;1-Fully Verified;
PO1000008122;UNKNOWN;OLDESA ÓLEO DE DENDÊ S.A.;OLDESA OLEO DE DENDE;Not RSPO Certified;;07/10/2024;-13,033278;-39,003583;-13.033278, -39.003583;BRA;Brazil;Bahia;Nazaré;2-High Confidence;
PO1000008124;PTPN III;PERKEBUNAN NUSANTARA VII;REJOSARI;Not RSPO Certified;;07/10/2024;-5,295462;105,157244;-5.295462, 105.157244;IDN;Indonesia;Lampung;Lampung Selatan;1-Fully Verified;
PO1000008126;CI TOP;CI TOP S.A;ASTORGA S.A.;Not RSPO Certified;;07/10/2024;1,591494;-78,640644;1.591494, -78.640644;COL;Colombia;Nariño;Tumaco;1-Fully Verified;
PO1000008127;INCASI RAYA (GUNAS);SUMATERA MAKMUR LESTARI;SUMATERA MAKMUR LESTARI;Not RSPO Certified;;07/10/2024;-0,121622;110,758455;-0.121622, 110.758455;IDN;Indonesia;Kalimantan Barat;Sekadau;2-High Confidence;
PO1000008128;KENCANA AGRI;SAWIT KALTIM LESTARI;SAWIT KALTIM LESTARI;Not RSPO Certified;;07/10/2024;-0,065995;116,83066;-0.065995, 116.83066;IDN;Indonesia;Kalimantan Timur;Kutai Kartanegara;1-Fully Verified;
PO1000008129;ATAHUALPA;ATAHUALPA;ATAHUALPA;Not RSPO Certified;;07/10/2024;-0,022728;-79,498034;-0.022728, -79.498034;ECU;Ecuador;Esmeraldas;Quinindé;1-Fully Verified;
